phase,replicate,trial_id,scenario_id,received_mask,arrival_order,method_order
pilot,0,21,iid_p40,23,L2|G1|E1|E2|L1,gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication
pilot,0,22,iid_p55,16,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p20,30,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p00,31,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p40,20,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p25,30,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p10,31,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p15,30,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p35,22,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,shared_risk_matched_p20,31,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p60,16,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p05,31,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,heterogeneous_example,31,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p45,20,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p50,20,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,22,iid_p30,30,G1|E2|L2|L1|E1,replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5
pilot,0,23,iid_p30,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p10,31,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p45,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,shared_risk_matched_p20,7,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p35,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p25,27,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p05,31,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p15,27,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,heterogeneous_example,27,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p20,27,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p00,31,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p50,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p55,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p60,2,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,23,iid_p40,3,E2|E1|L1|L2|G1,rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5
pilot,0,24,iid_p15,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p25,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p40,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p10,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p55,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p30,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p60,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p50,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p35,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p05,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,shared_risk_matched_p20,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p20,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,heterogeneous_example,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p45,7,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,24,iid_p00,31,E1|G1|L1|L2|E2,shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native|gatl_gateway
pilot,0,25,iid_p60,10,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p30,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p20,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p50,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p55,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p10,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p00,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p25,15,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p05,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p40,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p15,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p35,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,iid_p45,14,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,shared_risk_matched_p20,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,25,heterogeneous_example,31,G1|E1|E2|L2|L1,rs_2_5_gateway_check|native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5
pilot,0,26,iid_p55,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p30,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,heterogeneous_example,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p50,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,shared_risk_matched_p20,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p60,22,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p15,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p20,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p10,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p25,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p40,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p05,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p45,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p35,23,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,26,iid_p00,31,E1|E2|G1|L2|L1,gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check|native
pilot,0,27,iid_p50,11,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p10,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p20,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p25,15,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p45,15,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p30,15,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,shared_risk_matched_p20,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,heterogeneous_example,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p05,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p40,15,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p60,11,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p35,15,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p00,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p55,11,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,27,iid_p15,31,E2|L2|G1|L1|E1,native|gatl_gateway|shamir_3_5|rs_3_5|replication|gatl_uniform_3_5|rs_2_5_gateway_check
pilot,0,28,shared_risk_matched_p20,15,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p45,9,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p10,15,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p15,15,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p35,13,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p30,13,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p25,13,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p20,15,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p05,15,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p00,31,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p60,8,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,heterogeneous_example,13,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p50,9,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p55,9,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,28,iid_p40,9,L2|L1|E1|E2|G1,rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication
pilot,0,29,iid_p35,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p25,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p40,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p55,14,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p05,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p30,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,shared_risk_matched_p20,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p10,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,heterogeneous_example,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p45,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p00,31,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p60,14,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p15,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p20,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,29,iid_p50,30,L1|G1|L2|E2|E1,rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native
pilot,0,30,iid_p40,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,heterogeneous_example,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,shared_risk_matched_p20,8,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p35,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p25,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p55,1,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p00,31,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p15,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p30,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p50,9,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p10,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p60,1,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p45,13,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p20,15,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,30,iid_p05,31,E1|L1|G1|E2|L2,gatl_gateway|replication|rs_3_5|gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5
pilot,0,31,iid_p15,19,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p35,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p50,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p45,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p30,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p05,27,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,heterogeneous_example,19,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,shared_risk_matched_p20,19,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p20,19,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p55,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p60,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p10,27,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p25,19,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p40,17,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,31,iid_p00,31,E2|E1|L1|L2|G1,native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5|gatl_uniform_3_5
pilot,0,32,iid_p35,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p30,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p00,31,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p20,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p45,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p25,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p10,31,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,shared_risk_matched_p20,31,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p50,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p40,26,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,heterogeneous_example,27,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p60,18,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p05,31,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
pilot,0,32,iid_p15,30,E1|L2|L1|E2|G1,gatl_uniform_3_5|native|rs_2_5_gateway_check|shamir_3_5|gatl_gateway|replication|rs_3_5
